timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
26/02/2023 23:21,40,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2007,text,false,,2594,0,234,234,http://127.0.0.1:5000/validation,0,0,40
26/02/2023 23:21,40,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2011,text,false,,2594,0,234,234,http://127.0.0.1:5000/validation,0,0,40
26/02/2023 23:21,41,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2002,text,false,,2594,0,232,232,http://127.0.0.1:5000/validation,0,0,40
26/02/2023 23:21,36,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2006,text,false,,2594,0,232,232,http://127.0.0.1:5000/validation,0,0,36
26/02/2023 23:21,38,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2019,text,false,,2594,0,232,232,http://127.0.0.1:5000/validation,0,0,37
26/02/2023 23:21,39,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2018,text,false,,2594,0,229,229,http://127.0.0.1:5000/validation,0,0,39
26/02/2023 23:21,35,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2017,text,false,,2594,0,229,229,http://127.0.0.1:5000/validation,0,0,35
26/02/2023 23:21,34,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2013,text,false,,2594,0,229,229,http://127.0.0.1:5000/validation,0,0,34
26/02/2023 23:21,23,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2000,text,false,,2594,0,229,229,http://127.0.0.1:5000/validation,0,0,23
26/02/2023 23:21,40,HTTP Request_Validador,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 127.0.0.1:5000 [/127.0.0.1] failed: Connection refused: connect,Validador 1-2009,text,false,,2594,0,229,229,http://127.0.0.1:5000/validation,0,0,40
